Unnamed: 0,SystemCodeNumber,Capacity,Occupancy,LastUpdatedDate,LastUpdatedTime,IsSpecialDay,VehicleType,Latitude,Longitude,TrafficConditionNearby,QueueLength,Timestamp
465,BHMBCCMKT01,577,141,31-10-2016,15:27:04,0,car,28.5,77.15,low,3,2016-10-31 15:27:04
466,BHMBCCMKT01,577,130,31-10-2016,16:00:07,0,bike,28.5,77.15,average,3,2016-10-31 16:00:07
467,BHMBCCMKT01,577,121,31-10-2016,16:26:06,0,car,28.5,77.15,low,2,2016-10-31 16:26:06
468,BHMBCCMKT01,577,50,01-11-2016,08:06:07,0,car,28.5,77.15,low,1,2016-11-01 08:06:07
469,BHMBCCMKT01,577,54,01-11-2016,08:26:07,0,car,28.5,77.15,low,2,2016-11-01 08:26:07
470,BHMBCCMKT01,577,69,01-11-2016,09:00:08,0,car,28.5,77.15,low,2,2016-11-01 09:00:08
471,BHMBCCMKT01,577,91,01-11-2016,09:26:12,0,car,28.5,77.15,low,1,2016-11-01 09:26:12
472,BHMBCCMKT01,577,135,01-11-2016,10:00:08,0,truck,28.5,77.15,average,4,2016-11-01 10:00:08
473,BHMBCCMKT01,577,163,01-11-2016,10:26:11,0,bike,28.5,77.15,low,4,2016-11-01 10:26:11
474,BHMBCCMKT01,577,185,01-11-2016,11:00:09,0,car,28.5,77.15,high,9,2016-11-01 11:00:09
475,BHMBCCMKT01,577,207,01-11-2016,11:26:11,0,cycle,28.5,77.15,high,9,2016-11-01 11:26:11
476,BHMBCCMKT01,577,239,01-11-2016,12:00:08,0,car,28.5,77.15,high,10,2016-11-01 12:00:08
477,BHMBCCMKT01,577,244,01-11-2016,12:26:12,0,truck,28.5,77.15,high,10,2016-11-01 12:26:12
478,BHMBCCMKT01,577,243,01-11-2016,13:00:12,0,bike,28.5,77.15,high,10,2016-11-01 13:00:12
479,BHMBCCMKT01,577,241,01-11-2016,13:26:12,0,car,28.5,77.15,high,10,2016-11-01 13:26:12
480,BHMBCCMKT01,577,229,01-11-2016,14:00:09,0,bike,28.5,77.15,average,5,2016-11-01 14:00:09
481,BHMBCCMKT01,577,199,01-11-2016,14:26:10,0,truck,28.5,77.15,average,4,2016-11-01 14:26:10
482,BHMBCCMKT01,577,180,01-11-2016,15:00:12,0,car,28.5,77.15,low,2,2016-11-01 15:00:12
483,BHMBCCMKT01,577,167,01-11-2016,15:27:09,0,car,28.5,77.15,low,3,2016-11-01 15:27:09
484,BHMBCCMKT01,577,153,01-11-2016,16:00:09,0,cycle,28.5,77.15,low,2,2016-11-01 16:00:09
485,BHMBCCMKT01,577,133,01-11-2016,16:33:14,0,truck,28.5,77.15,low,2,2016-11-01 16:33:14
486,BHMBCCMKT01,577,50,02-11-2016,07:56:18,0,car,28.5,77.15,average,2,2016-11-02 07:56:18
487,BHMBCCMKT01,577,52,02-11-2016,08:30:14,0,car,28.5,77.15,low,1,2016-11-02 08:30:14
488,BHMBCCMKT01,577,57,02-11-2016,08:56:14,0,car,28.5,77.15,average,3,2016-11-02 08:56:14
489,BHMBCCMKT01,577,81,02-11-2016,09:30:15,0,bike,28.5,77.15,low,3,2016-11-02 09:30:15
490,BHMBCCMKT01,577,97,02-11-2016,09:56:15,0,car,28.5,77.15,low,2,2016-11-02 09:56:15
491,BHMBCCMKT01,577,125,02-11-2016,10:29:19,0,bike,28.5,77.15,low,4,2016-11-02 10:29:19
492,BHMBCCMKT01,577,144,02-11-2016,10:56:16,0,car,28.5,77.15,average,5,2016-11-02 10:56:16
493,BHMBCCMKT01,577,167,02-11-2016,11:30:19,0,car,28.5,77.15,average,6,2016-11-02 11:30:19
494,BHMBCCMKT01,577,169,02-11-2016,11:56:19,0,cycle,28.5,77.15,average,7,2016-11-02 11:56:19
495,BHMBCCMKT01,577,184,02-11-2016,12:30:20,0,bike,28.5,77.15,high,10,2016-11-02 12:30:20
496,BHMBCCMKT01,577,192,02-11-2016,13:03:20,0,cycle,28.5,77.15,high,8,2016-11-02 13:03:20
497,BHMBCCMKT01,577,188,02-11-2016,13:30:18,0,car,28.5,77.15,high,9,2016-11-02 13:30:18
498,BHMBCCMKT01,577,188,02-11-2016,14:03:20,0,car,28.5,77.15,average,4,2016-11-02 14:03:20
499,BHMBCCMKT01,577,171,02-11-2016,14:30:16,0,car,28.5,77.15,average,4,2016-11-02 14:30:16
500,BHMBCCMKT01,577,153,02-11-2016,14:56:19,0,bike,28.5,77.15,average,5,2016-11-02 14:56:19
501,BHMBCCMKT01,577,130,02-11-2016,15:29:19,0,bike,28.5,77.15,low,4,2016-11-02 15:29:19
502,BHMBCCMKT01,577,125,02-11-2016,16:03:20,0,car,28.5,77.15,low,2,2016-11-02 16:03:20
503,BHMBCCMKT01,577,115,02-11-2016,16:30:18,0,cycle,28.5,77.15,low,2,2016-11-02 16:30:18
504,BHMBCCMKT01,577,51,03-11-2016,08:00:22,0,truck,28.5,77.15,average,2,2016-11-03 08:00:22
505,BHMBCCMKT01,577,56,03-11-2016,08:26:26,0,car,28.5,77.15,low,2,2016-11-03 08:26:26
506,BHMBCCMKT01,577,60,03-11-2016,09:00:22,0,car,28.5,77.15,low,2,2016-11-03 09:00:22
507,BHMBCCMKT01,577,80,03-11-2016,09:26:22,0,car,28.5,77.15,low,2,2016-11-03 09:26:22
508,BHMBCCMKT01,577,119,03-11-2016,10:00:22,0,car,28.5,77.15,low,3,2016-11-03 10:00:22
509,BHMBCCMKT01,577,138,03-11-2016,10:26:25,0,bike,28.5,77.15,low,3,2016-11-03 10:26:25
510,BHMBCCMKT01,577,185,03-11-2016,11:00:24,0,cycle,28.5,77.15,average,6,2016-11-03 11:00:24
511,BHMBCCMKT01,577,195,03-11-2016,11:26:27,0,bike,28.5,77.15,average,6,2016-11-03 11:26:27
512,BHMBCCMKT01,577,195,03-11-2016,12:00:26,0,car,28.5,77.15,high,10,2016-11-03 12:00:26
513,BHMBCCMKT01,577,191,03-11-2016,12:26:27,0,cycle,28.5,77.15,high,9,2016-11-03 12:26:27
514,BHMBCCMKT01,577,196,03-11-2016,12:59:26,0,car,28.5,77.15,high,9,2016-11-03 12:59:26
515,BHMBCCMKT01,577,191,03-11-2016,13:26:26,0,truck,28.5,77.15,high,9,2016-11-03 13:26:26
516,BHMBCCMKT01,577,187,03-11-2016,13:59:26,0,car,28.5,77.15,average,6,2016-11-03 13:59:26
517,BHMBCCMKT01,577,177,03-11-2016,14:26:23,0,car,28.5,77.15,average,4,2016-11-03 14:26:23
518,BHMBCCMKT01,577,154,03-11-2016,15:00:23,0,cycle,28.5,77.15,low,3,2016-11-03 15:00:23
519,BHMBCCMKT01,577,142,03-11-2016,15:26:24,0,car,28.5,77.15,low,3,2016-11-03 15:26:24
520,BHMBCCMKT01,577,120,03-11-2016,16:03:28,0,car,28.5,77.15,low,1,2016-11-03 16:03:28
521,BHMBCCMKT01,577,108,03-11-2016,16:30:27,0,bike,28.5,77.15,low,2,2016-11-03 16:30:27
522,BHMBCCMKT01,577,48,04-11-2016,08:00:29,0,cycle,28.5,77.15,low,1,2016-11-04 08:00:29
523,BHMBCCMKT01,577,56,04-11-2016,08:26:32,0,truck,28.5,77.15,low,2,2016-11-04 08:26:32
524,BHMBCCMKT01,577,71,04-11-2016,08:59:32,0,car,28.5,77.15,low,2,2016-11-04 08:59:32
525,BHMBCCMKT01,577,97,04-11-2016,09:33:32,0,car,28.5,77.15,low,2,2016-11-04 09:33:32
526,BHMBCCMKT01,577,115,04-11-2016,10:00:29,0,car,28.5,77.15,low,3,2016-11-04 10:00:29
527,BHMBCCMKT01,577,135,04-11-2016,10:26:31,0,car,28.5,77.15,low,4,2016-11-04 10:26:31
528,BHMBCCMKT01,577,154,04-11-2016,11:00:33,0,car,28.5,77.15,average,6,2016-11-04 11:00:33
529,BHMBCCMKT01,577,179,04-11-2016,11:33:31,0,car,28.5,77.15,high,8,2016-11-04 11:33:31
530,BHMBCCMKT01,577,183,04-11-2016,12:00:31,0,car,28.5,77.15,high,10,2016-11-04 12:00:31
531,BHMBCCMKT01,577,182,04-11-2016,12:33:34,0,car,28.5,77.15,high,9,2016-11-04 12:33:34
532,BHMBCCMKT01,577,171,04-11-2016,13:00:30,0,car,28.5,77.15,high,8,2016-11-04 13:00:30
533,BHMBCCMKT01,577,173,04-11-2016,13:26:33,0,car,28.5,77.15,average,6,2016-11-04 13:26:33
534,BHMBCCMKT01,577,179,04-11-2016,13:59:31,0,car,28.5,77.15,high,8,2016-11-04 13:59:31
535,BHMBCCMKT01,577,167,04-11-2016,14:26:30,0,car,28.5,77.15,average,5,2016-11-04 14:26:30
536,BHMBCCMKT01,577,156,04-11-2016,15:00:30,0,car,28.5,77.15,low,2,2016-11-04 15:00:30
537,BHMBCCMKT01,577,145,04-11-2016,15:26:30,0,car,28.5,77.15,low,3,2016-11-04 15:26:30
538,BHMBCCMKT01,577,136,04-11-2016,16:00:33,0,car,28.5,77.15,low,3,2016-11-04 16:00:33
539,BHMBCCMKT01,577,119,04-11-2016,16:26:30,0,car,28.5,77.15,low,2,2016-11-04 16:26:30
540,BHMBCCMKT01,577,43,05-11-2016,08:00:35,0,bike,28.5,77.15,low,2,2016-11-05 08:00:35
541,BHMBCCMKT01,577,48,05-11-2016,08:26:35,0,car,28.5,77.15,low,1,2016-11-05 08:26:35
542,BHMBCCMKT01,577,59,05-11-2016,08:59:37,0,bike,28.5,77.15,low,2,2016-11-05 08:59:37
543,BHMBCCMKT01,577,90,05-11-2016,09:26:38,0,car,28.5,77.15,average,4,2016-11-05 09:26:38
544,BHMBCCMKT01,577,135,05-11-2016,09:59:37,0,car,28.5,77.15,low,2,2016-11-05 09:59:37
545,BHMBCCMKT01,577,181,05-11-2016,10:33:38,0,car,28.5,77.15,average,4,2016-11-05 10:33:38
546,BHMBCCMKT01,577,224,05-11-2016,10:59:39,0,truck,28.5,77.15,average,5,2016-11-05 10:59:39
547,BHMBCCMKT01,577,243,05-11-2016,11:26:38,0,car,28.5,77.15,average,6,2016-11-05 11:26:38
548,BHMBCCMKT01,577,278,05-11-2016,12:06:39,0,car,28.5,77.15,high,10,2016-11-05 12:06:39
549,BHMBCCMKT01,577,288,05-11-2016,12:26:41,0,car,28.5,77.15,high,10,2016-11-05 12:26:41
550,BHMBCCMKT01,577,331,05-11-2016,13:00:37,0,car,28.5,77.15,average,7,2016-11-05 13:00:37
551,BHMBCCMKT01,577,351,05-11-2016,13:33:39,0,cycle,28.5,77.15,high,10,2016-11-05 13:33:39
552,BHMBCCMKT01,577,361,05-11-2016,13:59:41,0,bike,28.5,77.15,average,7,2016-11-05 13:59:41
553,BHMBCCMKT01,577,346,05-11-2016,14:26:39,0,car,28.5,77.15,average,5,2016-11-05 14:26:39
554,BHMBCCMKT01,577,369,05-11-2016,15:00:40,0,car,28.5,77.15,low,3,2016-11-05 15:00:40
555,BHMBCCMKT01,577,390,05-11-2016,15:26:40,0,cycle,28.5,77.15,low,3,2016-11-05 15:26:40
556,BHMBCCMKT01,577,368,05-11-2016,16:00:41,0,bike,28.5,77.15,low,2,2016-11-05 16:00:41
557,BHMBCCMKT01,577,340,05-11-2016,16:26:40,0,bike,28.5,77.15,low,2,2016-11-05 16:26:40
558,BHMBCCMKT01,577,35,06-11-2016,08:00:42,1,truck,28.5,77.15,low,2,2016-11-06 08:00:42
559,BHMBCCMKT01,577,35,06-11-2016,08:26:43,1,car,28.5,77.15,low,2,2016-11-06 08:26:43
560,BHMBCCMKT01,577,36,06-11-2016,09:00:42,1,car,28.5,77.15,low,3,2016-11-06 09:00:42
561,BHMBCCMKT01,577,39,06-11-2016,09:33:44,1,bike,28.5,77.15,low,4,2016-11-06 09:33:44
562,BHMBCCMKT01,577,46,06-11-2016,10:00:43,1,car,28.5,77.15,low,4,2016-11-06 10:00:43
563,BHMBCCMKT01,577,53,06-11-2016,10:26:46,1,bike,28.5,77.15,low,4,2016-11-06 10:26:46
564,BHMBCCMKT01,577,77,06-11-2016,10:59:45,1,bike,28.5,77.15,average,6,2016-11-06 10:59:45
565,BHMBCCMKT01,577,96,06-11-2016,11:26:44,1,car,28.5,77.15,average,7,2016-11-06 11:26:44
566,BHMBCCMKT01,577,124,06-11-2016,11:59:43,1,cycle,28.5,77.15,average,7,2016-11-06 11:59:43
567,BHMBCCMKT01,577,153,06-11-2016,12:26:47,1,cycle,28.5,77.15,high,12,2016-11-06 12:26:47
568,BHMBCCMKT01,577,178,06-11-2016,13:06:45,1,bike,28.5,77.15,average,8,2016-11-06 13:06:45
569,BHMBCCMKT01,577,188,06-11-2016,13:26:43,1,cycle,28.5,77.15,average,9,2016-11-06 13:26:43
570,BHMBCCMKT01,577,216,06-11-2016,13:59:46,1,bike,28.5,77.15,average,9,2016-11-06 13:59:46
571,BHMBCCMKT01,577,225,06-11-2016,14:33:47,1,car,28.5,77.15,average,8,2016-11-06 14:33:47
572,BHMBCCMKT01,577,211,06-11-2016,15:00:47,1,car,28.5,77.15,low,4,2016-11-06 15:00:47
573,BHMBCCMKT01,577,188,06-11-2016,15:26:45,1,car,28.5,77.15,low,4,2016-11-06 15:26:45
574,BHMBCCMKT01,577,163,06-11-2016,15:59:48,1,car,28.5,77.15,low,4,2016-11-06 15:59:48
575,BHMBCCMKT01,577,130,06-11-2016,16:26:45,1,bike,28.5,77.15,low,2,2016-11-06 16:26:45
576,BHMBCCMKT01,577,30,07-11-2016,08:00:52,0,truck,28.5,77.15,low,2,2016-11-07 08:00:52
577,BHMBCCMKT01,577,38,07-11-2016,08:26:53,0,car,28.5,77.15,low,2,2016-11-07 08:26:53
578,BHMBCCMKT01,577,49,07-11-2016,08:59:50,0,cycle,28.5,77.15,low,1,2016-11-07 08:59:50
579,BHMBCCMKT01,577,61,07-11-2016,09:26:49,0,car,28.5,77.15,low,3,2016-11-07 09:26:49
580,BHMBCCMKT01,577,87,07-11-2016,09:59:50,0,bike,28.5,77.15,low,3,2016-11-07 09:59:50
581,BHMBCCMKT01,577,110,07-11-2016,10:26:49,0,car,28.5,77.15,low,3,2016-11-07 10:26:49
582,BHMBCCMKT01,577,142,07-11-2016,10:59:51,0,car,28.5,77.15,average,5,2016-11-07 10:59:51
583,BHMBCCMKT01,577,157,07-11-2016,11:26:51,0,car,28.5,77.15,high,9,2016-11-07 11:26:51
584,BHMBCCMKT01,577,157,07-11-2016,11:59:51,0,car,28.5,77.15,average,6,2016-11-07 11:59:51
585,BHMBCCMKT01,577,160,07-11-2016,12:26:50,0,car,28.5,77.15,high,9,2016-11-07 12:26:50
586,BHMBCCMKT01,577,154,07-11-2016,12:59:53,0,truck,28.5,77.15,high,9,2016-11-07 12:59:53
587,BHMBCCMKT01,577,161,07-11-2016,13:33:52,0,bike,28.5,77.15,high,8,2016-11-07 13:33:52
588,BHMBCCMKT01,577,162,07-11-2016,13:59:54,0,bike,28.5,77.15,average,6,2016-11-07 13:59:54
589,BHMBCCMKT01,577,156,07-11-2016,14:33:55,0,car,28.5,77.15,average,4,2016-11-07 14:33:55
590,BHMBCCMKT01,577,148,07-11-2016,15:00:51,0,car,28.5,77.15,low,3,2016-11-07 15:00:51
591,BHMBCCMKT01,577,124,07-11-2016,15:33:53,0,car,28.5,77.15,low,2,2016-11-07 15:33:53
592,BHMBCCMKT01,577,119,07-11-2016,16:00:51,0,truck,28.5,77.15,low,2,2016-11-07 16:00:51
593,BHMBCCMKT01,577,118,07-11-2016,16:33:53,0,car,28.5,77.15,low,2,2016-11-07 16:33:53
594,BHMBCCMKT01,577,34,08-11-2016,07:59:58,0,car,28.5,77.15,low,2,2016-11-08 07:59:58
595,BHMBCCMKT01,577,36,08-11-2016,08:26:55,0,car,28.5,77.15,low,1,2016-11-08 08:26:55
596,BHMBCCMKT01,577,46,08-11-2016,08:59:56,0,car,28.5,77.15,average,2,2016-11-08 08:59:56
597,BHMBCCMKT01,577,68,08-11-2016,09:26:56,0,truck,28.5,77.15,low,2,2016-11-08 09:26:56
598,BHMBCCMKT01,577,112,08-11-2016,09:59:56,0,car,28.5,77.15,low,2,2016-11-08 09:59:56
599,BHMBCCMKT01,577,150,08-11-2016,10:33:59,0,cycle,28.5,77.15,average,5,2016-11-08 10:33:59
600,BHMBCCMKT01,577,178,08-11-2016,11:00:00,0,car,28.5,77.15,average,6,2016-11-08 11:00:00
601,BHMBCCMKT01,577,196,08-11-2016,11:33:56,0,cycle,28.5,77.15,high,8,2016-11-08 11:33:56
602,BHMBCCMKT01,577,236,08-11-2016,11:59:58,0,bike,28.5,77.15,average,7,2016-11-08 11:59:58
603,BHMBCCMKT01,577,250,08-11-2016,12:27:01,0,cycle,28.5,77.15,high,11,2016-11-08 12:27:01
604,BHMBCCMKT01,577,253,08-11-2016,13:00:00,0,car,28.5,77.15,high,9,2016-11-08 13:00:00
605,BHMBCCMKT01,577,237,08-11-2016,13:34:01,0,car,28.5,77.15,high,10,2016-11-08 13:34:01
606,BHMBCCMKT01,577,223,08-11-2016,14:00:59,0,bike,28.5,77.15,average,5,2016-11-08 14:00:59
607,BHMBCCMKT01,577,196,08-11-2016,14:26:58,0,car,28.5,77.15,average,4,2016-11-08 14:26:58
608,BHMBCCMKT01,577,163,08-11-2016,15:00:02,0,car,28.5,77.15,low,2,2016-11-08 15:00:02
609,BHMBCCMKT01,577,144,08-11-2016,15:33:57,0,car,28.5,77.15,average,4,2016-11-08 15:33:57
610,BHMBCCMKT01,577,127,08-11-2016,16:01:02,0,bike,28.5,77.15,low,2,2016-11-08 16:01:02
611,BHMBCCMKT01,577,106,08-11-2016,16:34:02,0,car,28.5,77.15,low,2,2016-11-08 16:34:02
612,BHMBCCMKT01,577,32,09-11-2016,08:00:02,0,car,28.5,77.15,low,2,2016-11-09 08:00:02
613,BHMBCCMKT01,577,37,09-11-2016,08:27:02,0,cycle,28.5,77.15,low,1,2016-11-09 08:27:02
614,BHMBCCMKT01,577,43,09-11-2016,09:00:07,0,cycle,28.5,77.15,low,3,2016-11-09 09:00:07
615,BHMBCCMKT01,577,61,09-11-2016,09:34:05,0,car,28.5,77.15,low,2,2016-11-09 09:34:05
616,BHMBCCMKT01,577,88,09-11-2016,10:00:05,0,truck,28.5,77.15,low,3,2016-11-09 10:00:05
617,BHMBCCMKT01,577,107,09-11-2016,10:27:03,0,car,28.5,77.15,low,4,2016-11-09 10:27:03
618,BHMBCCMKT01,577,130,09-11-2016,11:00:04,0,car,28.5,77.15,average,6,2016-11-09 11:00:04
619,BHMBCCMKT01,577,151,09-11-2016,11:27:04,0,car,28.5,77.15,high,8,2016-11-09 11:27:04
620,BHMBCCMKT01,577,152,09-11-2016,12:00:06,0,car,28.5,77.15,high,9,2016-11-09 12:00:06
621,BHMBCCMKT01,577,160,09-11-2016,12:27:05,0,cycle,28.5,77.15,high,9,2016-11-09 12:27:05
622,BHMBCCMKT01,577,172,09-11-2016,13:00:08,0,car,28.5,77.15,high,9,2016-11-09 13:00:08
623,BHMBCCMKT01,577,172,09-11-2016,13:27:04,0,truck,28.5,77.15,high,9,2016-11-09 13:27:04
624,BHMBCCMKT01,577,163,09-11-2016,14:00:04,0,car,28.5,77.15,average,5,2016-11-09 14:00:04
625,BHMBCCMKT01,577,152,09-11-2016,14:27:08,0,car,28.5,77.15,average,4,2016-11-09 14:27:08
626,BHMBCCMKT01,577,134,09-11-2016,15:00:06,0,car,28.5,77.15,low,2,2016-11-09 15:00:06
627,BHMBCCMKT01,577,124,09-11-2016,15:34:05,0,bike,28.5,77.15,low,3,2016-11-09 15:34:05
628,BHMBCCMKT01,577,108,09-11-2016,16:00:09,0,truck,28.5,77.15,low,2,2016-11-09 16:00:09
629,BHMBCCMKT01,577,94,09-11-2016,16:34:06,0,cycle,28.5,77.15,low,3,2016-11-09 16:34:06
630,BHMBCCMKT01,577,36,10-11-2016,08:00:12,0,car,28.5,77.15,low,1,2016-11-10 08:00:12
631,BHMBCCMKT01,577,41,10-11-2016,08:34:11,0,bike,28.5,77.15,low,2,2016-11-10 08:34:11
632,BHMBCCMKT01,577,49,10-11-2016,09:00:09,0,cycle,28.5,77.15,low,2,2016-11-10 09:00:09
633,BHMBCCMKT01,577,65,10-11-2016,09:27:11,0,car,28.5,77.15,low,2,2016-11-10 09:27:11
634,BHMBCCMKT01,577,93,10-11-2016,10:00:12,0,bike,28.5,77.15,low,3,2016-11-10 10:00:12
635,BHMBCCMKT01,577,126,10-11-2016,10:27:10,0,car,28.5,77.15,low,3,2016-11-10 10:27:10
636,BHMBCCMKT01,577,160,10-11-2016,11:00:12,0,car,28.5,77.15,average,6,2016-11-10 11:00:12
637,BHMBCCMKT01,577,186,10-11-2016,11:27:14,0,cycle,28.5,77.15,average,6,2016-11-10 11:27:14
638,BHMBCCMKT01,577,201,10-11-2016,12:00:10,0,bike,28.5,77.15,high,9,2016-11-10 12:00:10
639,BHMBCCMKT01,577,208,10-11-2016,12:27:14,0,car,28.5,77.15,high,9,2016-11-10 12:27:14
640,BHMBCCMKT01,577,208,10-11-2016,13:00:13,0,car,28.5,77.15,high,9,2016-11-10 13:00:13
641,BHMBCCMKT01,577,200,10-11-2016,13:34:14,0,car,28.5,77.15,high,10,2016-11-10 13:34:14
642,BHMBCCMKT01,577,201,10-11-2016,14:00:15,0,car,28.5,77.15,average,5,2016-11-10 14:00:15
643,BHMBCCMKT01,577,190,10-11-2016,14:27:13,0,car,28.5,77.15,average,4,2016-11-10 14:27:13
644,BHMBCCMKT01,577,162,10-11-2016,15:00:13,0,car,28.5,77.15,low,3,2016-11-10 15:00:13
645,BHMBCCMKT01,577,153,10-11-2016,15:27:15,0,car,28.5,77.15,low,3,2016-11-10 15:27:15
646,BHMBCCMKT01,577,147,10-11-2016,16:00:15,0,car,28.5,77.15,average,2,2016-11-10 16:00:15
647,BHMBCCMKT01,577,136,10-11-2016,16:27:13,0,bike,28.5,77.15,low,2,2016-11-10 16:27:13
648,BHMBCCMKT01,577,39,11-11-2016,08:00:17,0,car,28.5,77.15,low,2,2016-11-11 08:00:17
649,BHMBCCMKT01,577,42,11-11-2016,08:27:19,0,car,28.5,77.15,low,2,2016-11-11 08:27:19
650,BHMBCCMKT01,577,63,11-11-2016,09:00:19,0,car,28.5,77.15,low,3,2016-11-11 09:00:19
651,BHMBCCMKT01,577,82,11-11-2016,09:27:16,0,car,28.5,77.15,low,3,2016-11-11 09:27:16
652,BHMBCCMKT01,577,122,11-11-2016,10:00:16,0,car,28.5,77.15,low,3,2016-11-11 10:00:16
653,BHMBCCMKT01,577,147,11-11-2016,10:27:18,0,car,28.5,77.15,low,3,2016-11-11 10:27:18
654,BHMBCCMKT01,577,169,11-11-2016,11:00:18,0,truck,28.5,77.15,average,7,2016-11-11 11:00:18
655,BHMBCCMKT01,577,191,11-11-2016,11:27:18,0,car,28.5,77.15,average,6,2016-11-11 11:27:18
656,BHMBCCMKT01,577,188,11-11-2016,12:00:21,0,car,28.5,77.15,average,7,2016-11-11 12:00:21
657,BHMBCCMKT01,577,178,11-11-2016,12:27:21,0,car,28.5,77.15,high,9,2016-11-11 12:27:21
658,BHMBCCMKT01,577,164,11-11-2016,13:00:19,0,car,28.5,77.15,average,6,2016-11-11 13:00:19
659,BHMBCCMKT01,577,166,11-11-2016,13:34:21,0,car,28.5,77.15,high,8,2016-11-11 13:34:21
660,BHMBCCMKT01,577,170,11-11-2016,14:00:21,0,car,28.5,77.15,average,4,2016-11-11 14:00:21
661,BHMBCCMKT01,577,161,11-11-2016,14:27:18,0,car,28.5,77.15,average,4,2016-11-11 14:27:18
662,BHMBCCMKT01,577,162,11-11-2016,15:00:21,0,car,28.5,77.15,low,3,2016-11-11 15:00:21
663,BHMBCCMKT01,577,142,11-11-2016,15:34:20,0,bike,28.5,77.15,low,2,2016-11-11 15:34:20
664,BHMBCCMKT01,577,138,11-11-2016,16:00:21,0,car,28.5,77.15,average,2,2016-11-11 16:00:21
665,BHMBCCMKT01,577,124,11-11-2016,16:34:18,0,bike,28.5,77.15,average,3,2016-11-11 16:34:18
666,BHMBCCMKT01,577,33,12-11-2016,08:00:26,0,car,28.5,77.15,low,1,2016-11-12 08:00:26
667,BHMBCCMKT01,577,37,12-11-2016,08:27:25,0,car,28.5,77.15,low,2,2016-11-12 08:27:25
668,BHMBCCMKT01,577,50,12-11-2016,09:00:26,0,bike,28.5,77.15,low,1,2016-11-12 09:00:26
669,BHMBCCMKT01,577,73,12-11-2016,09:27:26,0,cycle,28.5,77.15,average,3,2016-11-12 09:27:26
670,BHMBCCMKT01,577,124,12-11-2016,10:00:25,0,car,28.5,77.15,low,4,2016-11-12 10:00:25
671,BHMBCCMKT01,577,159,12-11-2016,10:27:27,0,car,28.5,77.15,low,3,2016-11-12 10:27:27
672,BHMBCCMKT01,577,212,12-11-2016,11:00:27,0,car,28.5,77.15,average,6,2016-11-12 11:00:27
673,BHMBCCMKT01,577,251,12-11-2016,11:34:23,0,cycle,28.5,77.15,average,6,2016-11-12 11:34:23
674,BHMBCCMKT01,577,291,12-11-2016,12:00:27,0,car,28.5,77.15,average,7,2016-11-12 12:00:27
675,BHMBCCMKT01,577,306,12-11-2016,12:27:23,0,car,28.5,77.15,high,10,2016-11-12 12:27:23
676,BHMBCCMKT01,577,321,12-11-2016,13:00:28,0,car,28.5,77.15,high,9,2016-11-12 13:00:28
677,BHMBCCMKT01,577,341,12-11-2016,13:27:27,0,car,28.5,77.15,high,10,2016-11-12 13:27:27
678,BHMBCCMKT01,577,383,12-11-2016,14:00:26,0,car,28.5,77.15,average,6,2016-11-12 14:00:26
679,BHMBCCMKT01,577,416,12-11-2016,14:27:28,0,bike,28.5,77.15,average,6,2016-11-12 14:27:28
680,BHMBCCMKT01,577,449,12-11-2016,15:00:28,0,truck,28.5,77.15,low,4,2016-11-12 15:00:28
681,BHMBCCMKT01,577,442,12-11-2016,15:27:27,0,car,28.5,77.15,low,3,2016-11-12 15:27:27
682,BHMBCCMKT01,577,418,12-11-2016,16:00:24,0,car,28.5,77.15,average,3,2016-11-12 16:00:24
683,BHMBCCMKT01,577,356,12-11-2016,16:34:28,0,bike,28.5,77.15,low,3,2016-11-12 16:34:28
684,BHMBCCMKT01,577,23,13-11-2016,08:00:29,1,car,28.5,77.15,low,1,2016-11-13 08:00:29
685,BHMBCCMKT01,577,24,13-11-2016,08:27:31,1,cycle,28.5,77.15,average,3,2016-11-13 08:27:31
686,BHMBCCMKT01,577,27,13-11-2016,09:00:32,1,car,28.5,77.15,low,2,2016-11-13 09:00:32
687,BHMBCCMKT01,577,28,13-11-2016,09:34:15,1,truck,28.5,77.15,low,2,2016-11-13 09:34:15
688,BHMBCCMKT01,577,32,13-11-2016,10:00:31,1,car,28.5,77.15,low,4,2016-11-13 10:00:31
689,BHMBCCMKT01,577,46,13-11-2016,10:33:32,1,cycle,28.5,77.15,average,5,2016-11-13 10:33:32
690,BHMBCCMKT01,577,69,13-11-2016,11:00:32,1,cycle,28.5,77.15,average,7,2016-11-13 11:00:32
691,BHMBCCMKT01,577,95,13-11-2016,11:27:32,1,car,28.5,77.15,high,11,2016-11-13 11:27:32
692,BHMBCCMKT01,577,128,13-11-2016,12:00:34,1,bike,28.5,77.15,high,12,2016-11-13 12:00:34
693,BHMBCCMKT01,577,154,13-11-2016,12:27:31,1,cycle,28.5,77.15,high,13,2016-11-13 12:27:31
694,BHMBCCMKT01,577,191,13-11-2016,13:07:31,1,car,28.5,77.15,high,13,2016-11-13 13:07:31
695,BHMBCCMKT01,577,204,13-11-2016,13:33:34,1,car,28.5,77.15,high,12,2016-11-13 13:33:34
696,BHMBCCMKT01,577,220,13-11-2016,14:00:35,1,bike,28.5,77.15,average,7,2016-11-13 14:00:35
697,BHMBCCMKT01,577,233,13-11-2016,14:27:35,1,truck,28.5,77.15,average,7,2016-11-13 14:27:35
